county,administered_date,total_doses,cumulative_total_doses,pfizer_doses,cumulative_pfizer_doses,moderna_doses,cumulative_moderna_doses,jj_doses,cumulative_jj_doses,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,california_flag
Modoc,2021-02-19,1,2263,0,316,1,1947,0,0,1,844,0,709,1,1553,California
Modoc,2021-02-20,1,2264,1,317,0,1947,0,0,1,845,0,709,1,1554,California
Modoc,2021-02-22,16,2280,8,325,8,1955,0,0,3,835,13,722,3,1557,California
Modoc,2021-02-23,23,2303,4,329,19,1974,0,0,3,818,20,742,3,1560,California
Modoc,2021-02-24,90,2393,1,330,89,2063,0,0,30,788,60,802,30,1590,California
Modoc,2021-02-25,169,2562,1,331,168,2231,0,0,13,645,156,958,13,1603,California
Modoc,2021-02-26,3,2565,0,331,3,2234,0,0,1,644,2,960,1,1604,California
Modoc,2021-02-27,5,2570,5,336,0,2234,0,0,2,643,3,963,2,1606,California
Modoc,2021-03-01,4,2574,0,336,4,2238,0,0,0,639,4,967,0,1606,California
Modoc,2021-03-02,187,2761,11,347,176,2414,0,0,22,496,165,1132,22,1628,California
Modoc,2021-03-03,10,2771,6,353,4,2418,0,0,2,490,8,1140,2,1630,California
Modoc,2021-03-04,155,2926,2,355,153,2571,0,0,130,595,25,1165,130,1760,California
Modoc,2021-03-05,3,2929,2,357,1,2572,0,0,1,594,2,1167,1,1761,California
Modoc,2021-03-06,10,2939,0,357,0,2572,10,10,0,594,10,1177,10,1771,California
Modoc,2021-03-07,6,2945,1,358,0,2572,5,15,1,595,5,1182,6,1777,California
Modoc,2021-03-08,5,2950,0,358,1,2573,4,19,0,594,5,1187,4,1781,California
Modoc,2021-03-09,120,3070,8,366,104,2677,8,27,62,606,58,1245,70,1851,California
Modoc,2021-03-10,6,3076,3,369,2,2679,1,28,4,609,2,1247,5,1856,California
Modoc,2021-03-11,164,3240,0,369,79,2758,85,113,15,560,149,1396,100,1956,California
Modoc,2021-03-12,7,3247,0,369,4,2762,3,116,4,564,3,1399,7,1963,California
Modoc,2021-03-13,4,3251,0,369,1,2763,3,119,1,565,3,1402,4,1967,California
Modoc,2021-03-14,1,3252,0,369,0,2763,1,120,0,565,1,1403,1,1968,California
Modoc,2021-03-15,11,3263,1,370,9,2772,1,121,10,575,1,1404,11,1979,California
Modoc,2021-03-16,145,3408,1,371,142,2914,2,123,30,492,115,1519,32,2011,California
Modoc,2021-03-17,8,3416,1,372,4,2918,3,126,2,491,6,1525,5,2016,California
Modoc,2021-03-18,52,3468,2,374,50,2968,0,126,28,495,24,1549,28,2044,California
Modoc,2021-03-19,2,3470,0,374,2,2970,0,126,0,493,2,1551,0,2044,California
Tulare,2020-12-16,3,3,3,3,0,0,0,0,3,3,0,0,3,3,California
Tulare,2020-12-17,109,112,109,112,0,0,0,0,109,112,0,0,109,112,California
Tulare,2020-12-18,292,404,292,404,0,0,0,0,292,404,0,0,292,404,California
Tulare,2020-12-19,327,731,327,731,0,0,0,0,327,731,0,0,327,731,California
Tulare,2020-12-20,167,898,167,898,0,0,0,0,167,898,0,0,167,898,California
Tulare,2020-12-21,422,1320,422,1320,0,0,0,0,442,1340,0,0,442,1340,California
Tulare,2020-12-22,469,1789,467,1787,2,2,0,0,468,1808,0,0,468,1808,California
Tulare,2020-12-23,329,2118,322,2109,7,9,0,0,327,2135,0,0,327,2135,California
Tulare,2020-12-24,18,2136,16,2125,2,11,0,0,18,2153,0,0,18,2153,California
Tulare,2020-12-26,9,2145,7,2132,2,13,0,0,9,2162,0,0,9,2162,California
Tulare,2020-12-27,15,2160,12,2144,3,16,0,0,15,2177,0,0,15,2177,California
Tulare,2020-12-28,484,2644,472,2616,12,28,0,0,483,2660,0,0,483,2660,California
Tulare,2020-12-29,544,3188,477,3093,67,95,0,0,544,3204,0,0,544,3204,California
Tulare,2020-12-30,472,3660,435,3528,37,132,0,0,472,3676,0,0,472,3676,California
Tulare,2020-12-31,94,3754,22,3550,72,204,0,0,94,3770,0,0,94,3770,California
Tulare,2021-01-02,27,3781,18,3568,9,213,0,0,27,3797,0,0,27,3797,California
Tulare,2021-01-03,22,3803,9,3577,13,226,0,0,22,3819,0,0,22,3819,California
Tulare,2021-01-04,92,3895,16,3593,76,302,0,0,92,3911,0,0,92,3911,California
Tulare,2021-01-05,462,4357,279,3872,183,485,0,0,460,4370,2,2,461,4372,California
Tulare,2021-01-06,862,5219,636,4508,226,711,0,0,852,5212,10,12,852,5224,California
Tulare,2021-01-07,779,5998,581,5089,198,909,0,0,673,5779,106,118,673,5897,California
Tulare,2021-01-08,1264,7262,575,5664,689,1598,0,0,926,6368,337,455,926,6823,California
Tulare,2021-01-09,738,8000,203,5867,535,2133,0,0,551,6732,187,642,551,7374,California
Tulare,2021-01-10,49,8049,43,5910,6,2139,0,0,10,6703,39,681,10,7384,California
Tulare,2021-01-11,1200,9249,765,6675,435,2574,0,0,765,7033,435,1116,765,8149,California
Tulare,2021-01-12,1390,10639,486,7161,904,3478,0,0,984,7611,406,1522,984,9133,California
Tulare,2021-01-13,451,11090,227,7388,224,3702,0,0,376,7912,75,1597,376,9509,California
Tulare,2021-01-14,491,11581,141,7529,350,4052,0,0,465,8362,15,1612,465,9974,California
Tulare,2021-01-15,1601,13182,148,7677,1453,5505,0,0,1592,9945,9,1621,1592,11566,California
Tulare,2021-01-16,1872,15054,113,7790,1759,7264,0,0,1859,11791,13,1634,1859,13425,California
Tulare,2021-01-17,139,15193,121,7911,18,7282,0,0,129,11910,10,1644,129,13554,California
Tulare,2021-01-18,695,15888,662,8573,33,7315,0,0,294,11803,401,2045,294,13848,California
Tulare,2021-01-19,1003,16891,681,9254,322,7637,0,0,577,11954,426,2471,577,14425,California
Tulare,2021-01-20,2366,19257,556,9810,1810,9447,0,0,1987,13562,379,2850,1987,16412,California
Tulare,2021-01-21,1503,20760,149,9959,1354,10801,0,0,1479,15021,20,2870,1479,17891,California
Tulare,2021-01-22,1049,21809,185,10144,864,11665,0,0,1024,16021,24,2894,1024,18915,California
Tulare,2021-01-23,440,22249,157,10301,283,11948,0,0,417,16415,23,2917,417,19332,California
Tulare,2021-01-24,29,22278,27,10328,2,11950,0,0,27,16440,2,2919,27,19359,California
Tulare,2021-01-25,1295,23573,949,11277,346,12296,0,0,1269,17683,26,2945,1269,20628,California
Tulare,2021-01-26,1495,25068,1099,12376,396,12692,0,0,1171,18531,323,3268,1171,21799,California
Tulare,2021-01-27,1455,26523,1070,13446,385,13077,0,0,875,18826,580,3848,875,22674,California
Tulare,2021-01-28,1187,27710,761,14207,426,13503,0,0,796,19231,391,4239,796,23470,California
Tulare,2021-01-29,1119,28829,716,14923,403,13906,0,0,812,19736,307,4546,812,24282,California
Tulare,2021-01-30,1671,30500,1581,16504,90,13996,0,0,1648,21362,23,4569,1649,25931,California
Tulare,2021-01-31,50,30550,47,16551,3,13999,0,0,48,21408,2,4571,48,25979,California
Tulare,2021-02-01,1164,31714,902,17453,262,14261,0,0,816,21877,347,4918,816,26795,California
Tulare,2021-02-02,669,32383,328,17781,341,14602,0,0,440,22090,227,5145,440,27235,California
Tulare,2021-02-03,602,32985,282,18063,320,14922,0,0,330,22150,270,5415,330,27565,California
Tulare,2021-02-04,551,33536,165,18228,386,15308,0,0,265,22130,286,5701,266,27831,California
Tulare,2021-02-05,1226,34762,228,18456,998,16306,0,0,414,21734,810,6511,414,28245,California
Tulare,2021-02-06,834,35596,151,18607,683,16989,0,0,274,21450,558,7069,274,28519,California
Tulare,2021-02-07,76,35672,64,18671,12,17001,0,0,23,21420,53,7122,23,28542,California
Tulare,2021-02-08,945,36617,335,19006,610,17611,0,0,309,21096,633,7755,309,28851,California
Tulare,2021-02-09,1399,38016,320,19326,1079,18690,0,0,361,20423,1034,8789,361,29212,California
Tulare,2021-02-10,2441,40457,1980,21306,461,19151,0,0,2063,22111,375,9164,2063,31275,California
Tulare,2021-02-11,1278,41735,368,21674,910,20061,0,0,900,22634,377,9541,900,32175,California
Tulare,2021-02-12,2766,44501,575,22249,2191,22252,0,0,1218,22312,1541,11082,1219,33394,California
Tulare,2021-02-13,2443,46944,155,22404,2288,24540,0,0,664,21199,1777,12859,664,34058,California
Tulare,2021-02-14,328,47272,36,22440,292,24832,0,0,294,21459,34,12893,294,34352,California
Tulare,2021-02-15,901,48173,285,22725,616,25448,0,0,650,21859,250,13143,650,35002,California
Tulare,2021-02-16,2780,50953,1600,24325,1180,26628,0,0,1050,21179,1730,14873,1050,36052,California
Tulare,2021-02-17,2673,53626,502,24827,2171,28799,0,0,455,19420,2214,17087,455,36507,California
Tulare,2021-02-18,2242,55868,423,25250,1819,30618,0,0,592,18370,1642,18729,592,37099,California
Tulare,2021-02-19,2247,58115,826,26076,1421,32039,0,0,932,17989,1313,20042,932,38031,California
Tulare,2021-02-20,2882,60997,1863,27939,1019,33058,0,0,1178,17468,1699,21741,1178,39209,California
Tulare,2021-02-21,41,61038,37,27976,4,33062,0,0,27,17481,14,21755,27,39236,California
Tulare,2021-02-22,1060,62098,654,28630,406,33468,0,0,208,16839,851,22606,209,39445,California
Tulare,2021-02-23,1654,63752,693,29323,961,34429,0,0,1170,17527,483,23089,1171,40616,California
Tulare,2021-02-24,2314,66066,1487,30810,827,35256,0,0,1945,19105,368,23457,1946,42562,California
Tulare,2021-02-25,3194,69260,1771,32581,1423,36679,0,0,2784,21484,405,23862,2784,45346,California
Tulare,2021-02-26,3328,72588,1708,34289,1620,38299,0,0,2937,24033,388,24250,2937,48283,California
Tulare,2021-02-27,2672,75260,1366,35655,1306,39605,0,0,2548,26468,114,24364,2549,50832,California
Tulare,2021-02-28,1222,76482,989,36644,233,39838,0,0,1203,27655,16,24380,1203,52035,California
Tulare,2021-03-01,1567,78049,706,37350,861,40699,0,0,1392,28875,174,24554,1394,53429,California
Tulare,2021-03-02,2312,80361,1037,38387,1275,41974,0,0,2160,30888,148,24702,2161,55590,California
Tulare,2021-03-03,3199,83560,2206,40593,993,42967,0,0,1493,30676,1705,26407,1493,57083,California
Tulare,2021-03-04,2621,86181,1242,41835,1379,44346,0,0,2319,32699,298,26705,2321,59404,California
Tulare,2021-03-05,3040,89221,1589,43424,1438,45784,13,13,2586,34850,450,27155,2601,62005,California
Tulare,2021-03-06,2821,92042,1346,44770,1419,47203,56,69,2580,37244,240,27395,2634,64639,California
Tulare,2021-03-07,1035,93077,634,45404,383,47586,18,87,1004,38235,31,27426,1022,65661,California
Tulare,2021-03-08,1179,94256,628,46032,405,47991,146,233,932,39067,246,27672,1078,66739,California
Tulare,2021-03-09,1894,96150,1007,47039,741,48732,146,379,1567,40454,327,27999,1714,68453,California
Tulare,2021-03-10,2133,98283,1040,48079,981,49713,112,491,1824,42091,299,28298,1936,70389,California
Tulare,2021-03-11,3532,101815,1704,49783,1601,51314,227,718,2703,44196,825,29123,2930,73319,California
Tulare,2021-03-12,3581,105396,1985,51768,1335,52649,261,979,2566,46019,1003,30126,2826,76145,California
Tulare,2021-03-13,3382,108778,1596,53364,1687,54336,99,1078,2654,48045,726,30852,2752,78897,California
Tulare,2021-03-14,1552,110330,868,54232,477,54813,207,1285,1185,49072,365,31217,1392,80289,California
Tulare,2021-03-15,2490,112820,1463,55695,911,55724,116,1401,1745,50188,745,31962,1861,82150,California
Tulare,2021-03-16,3185,116005,1972,57667,1136,56860,77,1478,1951,50989,1230,33192,2031,84181,California
Tulare,2021-03-17,2807,118812,1807,59474,951,57811,49,1527,1748,51733,1054,34246,1798,85979,California
Tulare,2021-03-18,2855,121667,2148,61622,677,58488,30,1557,1584,52078,1268,35514,1613,87592,California
Tulare,2021-03-19,1783,123450,1325,62947,426,58914,32,1589,989,52307,791,36305,1020,88612,California
Fresno,2020-12-15,1,1,1,1,0,0,0,0,1,1,0,0,1,1,California
Fresno,2020-12-16,120,121,120,121,0,0,0,0,120,121,0,0,120,121,California
Fresno,2020-12-17,119,240,119,240,0,0,0,0,119,240,0,0,119,240,California
Fresno,2020-12-18,343,583,343,583,0,0,0,0,343,583,0,0,343,583,California
Fresno,2020-12-19,158,741,158,741,0,0,0,0,158,741,0,0,158,741,California
Fresno,2020-12-20,254,995,254,995,0,0,0,0,254,995,0,0,254,995,California
Fresno,2020-12-21,926,1921,925,1920,1,1,0,0,958,1953,0,0,958,1953,California
Fresno,2020-12-22,903,2824,875,2795,28,29,0,0,907,2860,0,0,907,2860,California
Fresno,2020-12-23,1080,3904,1051,3846,29,58,0,0,1081,3941,0,0,1081,3941,California
Fresno,2020-12-24,576,4480,563,4409,13,71,0,0,576,4517,0,0,576,4517,California
Fresno,2020-12-25,3,4483,2,4411,1,72,0,0,3,4520,0,0,3,4520,California
Fresno,2020-12-26,720,5203,712,5123,8,80,0,0,720,5240,0,0,720,5240,California
Fresno,2020-12-27,297,5500,204,5327,93,173,0,0,297,5537,0,0,297,5537,California
Fresno,2020-12-28,1058,6558,772,6099,286,459,0,0,1058,6595,0,0,1058,6595,California
Fresno,2020-12-29,1771,8329,1037,7136,734,1193,0,0,1769,8363,1,1,1769,8364,California
Fresno,2020-12-30,964,9293,472,7608,492,1685,0,0,964,9327,0,1,964,9328,California
Fresno,2020-12-31,890,10183,311,7919,579,2264,0,0,889,10216,0,1,889,10217,California
Fresno,2021-01-01,8,10191,3,7922,5,2269,0,0,8,10224,0,1,8,10225,California
Fresno,2021-01-02,1025,11216,716,8638,309,2578,0,0,1025,11249,0,1,1025,11250,California
Fresno,2021-01-03,152,11368,128,8766,24,2602,0,0,152,11401,0,1,152,11402,California
Fresno,2021-01-04,618,11986,386,9152,232,2834,0,0,616,12017,0,1,616,12018,California
Fresno,2021-01-05,769,12755,310,9462,459,3293,0,0,695,12648,74,75,705,12723,California
Fresno,2021-01-06,961,13716,343,9805,618,3911,0,0,788,13272,173,248,797,13520,California
Fresno,2021-01-07,1868,15584,913,10718,955,4866,0,0,1615,14640,253,501,1621,15141,California
Fresno,2021-01-08,1762,17346,615,11333,1147,6013,0,0,1395,15680,365,866,1405,16546,California
Fresno,2021-01-09,624,17970,387,11720,237,6250,0,0,350,15756,274,1140,350,16896,California
Fresno,2021-01-10,511,18481,484,12204,27,6277,0,0,197,15639,314,1454,197,17093,California
Fresno,2021-01-11,2128,20609,1728,13932,400,6677,0,0,1437,16388,691,2145,1440,18533,California
Fresno,2021-01-12,2494,23103,1809,15741,685,7362,0,0,1648,17190,848,2993,1650,20183,California
Fresno,2021-01-13,3507,26610,2421,18162,1086,8448,0,0,2646,18977,861,3854,2648,22831,California
Fresno,2021-01-14,4117,30727,2202,20364,1915,10363,0,0,3644,22148,473,4327,3644,26475,California
Fresno,2021-01-15,3593,34320,2517,22881,1076,11439,0,0,3235,25029,358,4685,3239,29714,California
Fresno,2021-01-16,3129,37449,2290,25171,839,12278,0,0,2669,27239,460,5145,2670,32384,California
Fresno,2021-01-17,968,38417,553,25724,415,12693,0,0,768,27807,200,5345,768,33152,California
Fresno,2021-01-18,3066,41483,2359,28083,707,13400,0,0,2405,29553,660,6005,2406,35558,California
Fresno,2021-01-19,4270,45753,2519,30602,1751,15151,0,0,3636,32560,634,6639,3641,39199,California
Fresno,2021-01-20,2967,48720,1180,31782,1787,16938,0,0,2677,34950,287,6926,2677,41876,California
Fresno,2021-01-21,4316,53036,1997,33779,2319,19257,0,0,3977,38607,325,7251,3982,45858,California
Fresno,2021-01-22,3289,56325,1342,35121,1947,21204,0,0,2905,41147,368,7619,2908,48766,California
Fresno,2021-01-23,3018,59343,1950,37071,1068,22272,0,0,2294,42723,724,8343,2300,51066,California
Fresno,2021-01-24,550,59893,374,37445,176,22448,0,0,348,42869,202,8545,348,51414,California
Fresno,2021-01-25,2320,62213,861,38306,1459,23907,0,0,1838,44228,482,9027,1841,53255,California
Fresno,2021-01-26,1980,64193,572,38878,1408,25315,0,0,1289,44833,689,9716,1294,54549,California
Fresno,2021-01-27,2223,66416,1150,40028,1073,26388,0,0,1710,46032,512,10228,1711,56260,California
Fresno,2021-01-28,4385,70801,2976,43004,1409,27797,0,0,3388,48428,994,11222,3390,59650,California
Fresno,2021-01-29,1683,72484,980,43984,703,28500,0,0,1383,49516,296,11518,1384,61034,California
Fresno,2021-01-30,1386,73870,509,44493,877,29377,0,0,986,50102,400,11918,986,62020,California
Fresno,2021-01-31,230,74100,219,44712,11,29388,0,0,76,50024,154,12072,76,62096,California
Fresno,2021-02-01,3304,77404,1653,46365,1651,31039,0,0,1711,50232,1593,13665,1801,63897,California
Fresno,2021-02-02,2695,80099,543,46908,2152,33191,0,0,1532,50672,1151,14816,1591,65488,California
Fresno,2021-02-03,3473,83572,2036,48944,1437,34628,0,0,1524,50267,1931,16747,1526,67014,California
Fresno,2021-02-04,4182,87754,1896,50840,2286,36914,0,0,1927,49971,2227,18974,1931,68945,California
Fresno,2021-02-05,5101,92855,2590,53430,2511,39425,0,0,2080,49041,3013,21987,2083,71028,California
Fresno,2021-02-06,2911,95766,2030,55460,881,40306,0,0,960,48054,1948,23935,961,71989,California
Fresno,2021-02-07,453,96219,280,55740,173,40479,0,0,262,48131,190,24125,267,72256,California
Fresno,2021-02-08,4234,100453,2290,58030,1944,42423,0,0,1781,47484,2431,26556,1784,74040,California
Fresno,2021-02-09,5322,105775,2088,60118,3234,45657,0,0,3123,48484,2126,28682,3126,77166,California
Fresno,2021-02-10,3649,109424,1227,61345,2422,48079,0,0,1966,48825,1628,30310,1969,79135,California
Fresno,2021-02-11,6212,115636,2065,63410,4147,52226,0,0,3312,49258,2888,33198,3321,82456,California
Fresno,2021-02-12,4929,120565,1182,64592,3747,55973,0,0,2541,49434,2372,35570,2548,85004,California
Fresno,2021-02-13,3680,124245,1536,66128,2144,58117,0,0,2031,49833,1637,37207,2036,87040,California
Fresno,2021-02-14,1545,125790,283,66411,1262,59379,0,0,825,49947,719,37926,833,87873,California
Fresno,2021-02-15,2834,128624,258,66669,2576,61955,0,0,1737,50592,1094,39020,1739,89612,California
Fresno,2021-02-16,6252,134876,2299,68968,3953,65908,0,0,3914,52200,2324,41344,3932,93544,California
Fresno,2021-02-17,4952,139828,2352,71320,2600,68508,0,0,2747,52806,2166,43510,2772,96316,California
Fresno,2021-02-18,6570,146398,2838,74158,3732,72240,0,0,2521,51352,4005,47515,2551,98867,California
Fresno,2021-02-19,3714,150112,1091,75249,2623,74863,0,0,1786,51427,1916,49431,1991,100858,California
Fresno,2021-02-20,4119,154231,2401,77650,1718,76581,0,0,2959,53255,1156,50587,2984,103842,California
Fresno,2021-02-21,173,154404,158,77808,15,76596,0,0,127,53347,35,50622,127,103969,California
Fresno,2021-02-22,2141,156545,945,78753,1196,77792,0,0,1188,53595,947,51569,1195,105164,California
Fresno,2021-02-23,3599,160144,1369,80122,2230,80022,0,0,2765,55574,827,52396,2806,107970,California
Fresno,2021-02-24,3819,163963,1468,81590,2351,82373,0,0,3095,57973,716,53112,3115,111085,California
Fresno,2021-02-25,6959,170922,2354,83944,4605,86978,0,0,5601,62259,1348,54460,5634,116719,California
Fresno,2021-02-26,7541,178463,2856,86800,4685,91663,0,0,6475,67691,1053,55513,6485,123204,California
Fresno,2021-02-27,6064,184527,2130,88930,3934,95597,0,0,5415,72482,641,56154,5432,128636,California
Fresno,2021-02-28,1493,186020,450,89380,1043,96640,0,0,1417,73839,68,56222,1425,130061,California
Fresno,2021-03-01,4528,190548,1154,90534,3374,100014,0,0,3309,75993,1213,57435,3367,133428,California
Fresno,2021-03-02,7595,198143,2176,92710,5419,105433,0,0,6341,81112,1233,58668,6352,139780,California
Fresno,2021-03-03,5315,203458,1347,94057,3968,109401,0,0,4392,84599,910,59578,4397,144177,California
Fresno,2021-03-04,7621,211079,2158,96215,5463,114864,0,0,6209,89420,1390,60968,6211,150388,California
Fresno,2021-03-05,6809,217888,2557,98772,4251,119115,1,1,5912,94563,770,61738,5913,156301,California
Fresno,2021-03-06,5868,223756,3125,101897,2631,121746,112,113,4957,98728,907,62645,5072,161373,California
Fresno,2021-03-07,1157,224913,452,102349,671,122417,34,147,1004,99614,153,62798,1039,162412,California
Fresno,2021-03-08,4280,229193,1595,103944,2582,124999,103,250,3241,101924,1038,63836,3348,165760,California
Fresno,2021-03-09,6420,235613,2135,106079,4026,129025,259,509,3663,103102,2748,66584,3926,169686,California
Fresno,2021-03-10,5777,241390,2330,108409,3094,132119,353,862,4469,106622,1304,67888,4824,174510,California
Fresno,2021-03-11,10145,251535,3940,112349,5697,137816,508,1370,5605,108222,4519,72407,6119,180629,California
Fresno,2021-03-12,9433,260968,4157,116506,4925,142741,351,1721,7036,113235,2388,74795,7401,188030,California
Fresno,2021-03-13,6457,267425,3556,120062,2214,144955,687,2408,3178,113848,3266,78061,3879,191909,California
Fresno,2021-03-14,1155,268580,379,120441,528,145483,248,2656,480,113905,671,78732,728,192637,California
Fresno,2021-03-15,6524,275104,2780,123221,3587,149070,157,2813,4467,116511,2051,80783,4657,197294,California
Fresno,2021-03-16,9601,284705,4246,127467,5006,154076,349,3162,6139,119564,3446,84229,6499,203793,California
Fresno,2021-03-17,6337,291042,3142,130609,2751,156827,444,3606,4175,122075,2152,86381,4663,208456,California
Fresno,2021-03-18,7018,298060,4312,134921,2390,159217,316,3922,4840,125133,2160,88541,5218,213674,California
Fresno,2021-03-19,3977,302037,2544,137465,1177,160394,256,4178,2273,126011,1697,90238,2575,216249,California
Del Norte,2020-12-21,23,23,23,23,0,0,0,0,23,23,0,0,23,23,California
Del Norte,2020-12-22,46,69,46,69,0,0,0,0,46,69,0,0,46,69,California
Del Norte,2020-12-23,58,127,48,117,10,10,0,0,57,126,0,0,57,126,California
Del Norte,2020-12-28,34,161,34,151,0,10,0,0,34,160,0,0,34,160,California
Del Norte,2020-12-29,4,165,4,155,0,10,0,0,4,164,0,0,4,164,California
Del Norte,2020-12-30,67,232,55,210,12,22,0,0,68,232,0,0,68,232,California
Del Norte,2020-12-31,16,248,13,223,3,25,0,0,16,248,0,0,16,248,California
